case,n,algorithm,repeat,time_us,char_ops
random,1700,string_quick_sort,2,136,18220
random,1700,string_quick_sort,3,129,18220
random,1700,string_quick_sort,4,262,18220
random,1700,string_quick_sort,5,146,18220
random,1700,string_quick_sort,6,132,18220
random,1700,string_quick_sort,7,162,18220
random,1700,string_merge_sort,1,1963,22376
random,1700,string_merge_sort,2,1900,22376
random,1700,string_merge_sort,3,1923,22376
random,1700,string_merge_sort,4,1885,22376
random,1700,string_merge_sort,5,1865,22376
random,1700,string_merge_sort,6,1872,22376
random,1700,string_merge_sort,7,1935,22376
random,1700,msd_radix_sort,1,661,3863
random,1700,msd_radix_sort,2,778,3863
random,1700,msd_radix_sort,3,782,3863
random,1700,msd_radix_sort,4,746,3863
random,1700,msd_radix_sort,5,740,3863
random,1700,msd_radix_sort,6,717,3863
random,1700,msd_radix_sort,7,751,3863
random,1700,msd_radix_quick_sort,1,290,9344
random,1700,msd_radix_quick_sort,2,229,9344
random,1700,msd_radix_quick_sort,3,224,9344
random,1700,msd_radix_quick_sort,4,256,9344
random,1700,msd_radix_quick_sort,5,224,9344
random,1700,msd_radix_quick_sort,6,218,9344
random,1700,msd_radix_quick_sort,7,223,9344
random,1800,std_quick_sort,1,407,298898
random,1800,std_quick_sort,2,401,298898
random,1800,std_quick_sort,3,404,298898
random,1800,std_quick_sort,4,401,298898
random,1800,std_quick_sort,5,397,298898
random,1800,std_quick_sort,6,399,298898
random,1800,std_quick_sort,7,393,298898
random,1800,std_merge_sort,1,2249,23968
random,1800,std_merge_sort,2,2104,23968
random,1800,std_merge_sort,3,2042,23968
random,1800,std_merge_sort,4,1995,23968
random,1800,std_merge_sort,5,1911,23968
random,1800,std_merge_sort,6,1905,23968
random,1800,std_merge_sort,7,1972,23968
random,1800,string_quick_sort,1,153,21230
random,1800,string_quick_sort,2,145,21230
random,1800,string_quick_sort,3,139,21230
random,1800,string_quick_sort,4,136,21230
random,1800,string_quick_sort,5,135,21230
random,1800,string_quick_sort,6,133,21230
random,1800,string_quick_sort,7,132,21230
random,1800,string_merge_sort,1,2036,23968
random,1800,string_merge_sort,2,2174,23968
random,1800,string_merge_sort,3,2153,23968
random,1800,string_merge_sort,4,2000,23968
random,1800,string_merge_sort,5,1984,23968
random,1800,string_merge_sort,6,1963,23968
random,1800,string_merge_sort,7,1968,23968
random,1800,msd_radix_sort,1,691,4108
random,1800,msd_radix_sort,2,834,4108
random,1800,msd_radix_sort,3,783,4108
random,1800,msd_radix_sort,4,785,4108
random,1800,msd_radix_sort,5,826,4108
random,1800,msd_radix_sort,6,831,4108
random,1800,msd_radix_sort,7,771,4108
random,1800,msd_radix_quick_sort,1,319,10065
random,1800,msd_radix_quick_sort,2,246,10065
random,1800,msd_radix_quick_sort,3,235,10065
random,1800,msd_radix_quick_sort,4,236,10065
random,1800,msd_radix_quick_sort,5,233,10065
random,1800,msd_radix_quick_sort,6,232,10065
random,1800,msd_radix_quick_sort,7,229,10065
random,1900,std_quick_sort,1,438,325104
random,1900,std_quick_sort,2,460,325104
random,1900,std_quick_sort,3,430,325104
random,1900,std_quick_sort,4,426,325104
random,1900,std_quick_sort,5,421,325104
random,1900,std_quick_sort,6,420,325104
random,1900,std_quick_sort,7,428,325104
random,1900,std_merge_sort,1,2156,25597
random,1900,std_merge_sort,2,2151,25597
random,1900,std_merge_sort,3,2404,25597
random,1900,std_merge_sort,4,2081,25597
random,1900,std_merge_sort,5,2025,25597
random,1900,std_merge_sort,6,2179,25597
random,1900,std_merge_sort,7,2054,25597
random,1900,string_quick_sort,1,162,20919
random,1900,string_quick_sort,2,147,20919
random,1900,string_quick_sort,3,144,20919
random,1900,string_quick_sort,4,147,20919
random,1900,string_quick_sort,5,142,20919
random,1900,string_quick_sort,6,138,20919
random,1900,string_quick_sort,7,135,20919
random,1900,string_merge_sort,1,2117,25597
random,1900,string_merge_sort,2,2207,25597
random,1900,string_merge_sort,3,2350,25597
random,1900,string_merge_sort,4,2106,25597
random,1900,string_merge_sort,5,2107,25597
random,1900,string_merge_sort,6,2081,25597
random,1900,string_merge_sort,7,2095,25597
random,1900,msd_radix_sort,1,820,4376
random,1900,msd_radix_sort,2,839,4376
random,1900,msd_radix_sort,3,863,4376
random,1900,msd_radix_sort,4,1189,4376
random,1900,msd_radix_sort,5,858,4376
random,1900,msd_radix_sort,6,962,4376
random,1900,msd_radix_sort,7,882,4376
random,1900,msd_radix_quick_sort,1,363,10795
random,1900,msd_radix_quick_sort,2,363,10795
random,1900,msd_radix_quick_sort,3,260,10795
random,1900,msd_radix_quick_sort,4,359,10795
random,1900,msd_radix_quick_sort,5,351,10795
random,1900,msd_radix_quick_sort,6,260,10795
random,1900,msd_radix_quick_sort,7,365,10795
random,2000,std_quick_sort,1,460,339859
random,2000,std_quick_sort,2,455,339859
random,2000,std_quick_sort,3,447,339859
random,2000,std_quick_sort,4,455,339859
random,2000,std_quick_sort,5,445,339859
random,2000,std_quick_sort,6,455,339859
random,2000,std_quick_sort,7,451,339859
random,2000,std_merge_sort,1,2328,27226
random,2000,std_merge_sort,2,2480,27226
random,2000,std_merge_sort,3,2369,27226
random,2000,std_merge_sort,4,3102,27226
random,2000,std_merge_sort,5,2421,27226
random,2000,std_merge_sort,6,2482,27226
random,2000,std_merge_sort,7,2366,27226
random,2000,string_quick_sort,1,179,22636
random,2000,string_quick_sort,2,168,22636
random,2000,string_quick_sort,3,167,22636
random,2000,string_quick_sort,4,158,22636
random,2000,string_quick_sort,5,156,22636
random,2000,string_quick_sort,6,156,22636
random,2000,string_quick_sort,7,155,22636
random,2000,string_merge_sort,1,2403,27226
random,2000,string_merge_sort,2,3697,27226
random,2000,string_merge_sort,3,3174,27226
random,2000,string_merge_sort,4,2286,27226
random,2000,string_merge_sort,5,2307,27226
random,2000,string_merge_sort,6,2225,27226
random,2000,string_merge_sort,7,2525,27226
random,2000,msd_radix_sort,1,844,4625
random,2000,msd_radix_sort,2,906,4625
random,2000,msd_radix_sort,3,901,4625
random,2000,msd_radix_sort,4,972,4625
random,2000,msd_radix_sort,5,935,4625
random,2000,msd_radix_sort,6,884,4625
random,2000,msd_radix_sort,7,915,4625
random,2000,msd_radix_quick_sort,1,374,11570
random,2000,msd_radix_quick_sort,2,268,11570
random,2000,msd_radix_quick_sort,3,351,11570
random,2000,msd_radix_quick_sort,4,365,11570
random,2000,msd_radix_quick_sort,5,347,11570
random,2000,msd_radix_quick_sort,6,364,11570
random,2000,msd_radix_quick_sort,7,368,11570
random,2100,std_quick_sort,1,483,357355
random,2100,std_quick_sort,2,486,357355
random,2100,std_quick_sort,3,482,357355
random,2100,std_quick_sort,4,795,357355
random,2100,std_quick_sort,5,760,357355
random,2100,std_quick_sort,6,545,357355
random,2100,std_quick_sort,7,484,357355
random,2100,std_merge_sort,1,2492,28917
random,2100,std_merge_sort,2,2380,28917
random,2100,std_merge_sort,3,2551,28917
random,2100,std_merge_sort,4,2281,28917
random,2100,std_merge_sort,5,2403,28917
random,2100,std_merge_sort,6,2523,28917
random,2100,std_merge_sort,7,2439,28917
random,2100,string_quick_sort,1,178,24284
random,2100,string_quick_sort,2,169,24284
random,2100,string_quick_sort,3,167,24284
random,2100,string_quick_sort,4,166,24284
random,2100,string_quick_sort,5,159,24284
random,2100,string_quick_sort,6,161,24284
random,2100,string_quick_sort,7,158,24284
random,2100,string_merge_sort,1,2400,28917
random,2100,string_merge_sort,2,2485,28917
random,2100,string_merge_sort,3,2723,28917
random,2100,string_merge_sort,4,2655,28917
random,2100,string_merge_sort,5,2900,28917
random,2100,string_merge_sort,6,2455,28917
random,2100,string_merge_sort,7,2461,28917
random,2100,msd_radix_sort,1,884,4874
random,2100,msd_radix_sort,2,949,4874
random,2100,msd_radix_sort,3,972,4874
random,2100,msd_radix_sort,4,935,4874
random,2100,msd_radix_sort,5,1056,4874
random,2100,msd_radix_sort,6,1038,4874
random,2100,msd_radix_sort,7,1125,4874
random,2100,msd_radix_quick_sort,1,364,12264
random,2100,msd_radix_quick_sort,2,376,12264
random,2100,msd_radix_quick_sort,3,374,12264
random,2100,msd_radix_quick_sort,4,373,12264
random,2100,msd_radix_quick_sort,5,366,12264
random,2100,msd_radix_quick_sort,6,296,12264
random,2100,msd_radix_quick_sort,7,371,12264
random,2200,std_quick_sort,1,508,379051
random,2200,std_quick_sort,2,498,379051
random,2200,std_quick_sort,3,502,379051
random,2200,std_quick_sort,4,498,379051
random,2200,std_quick_sort,5,496,379051
random,2200,std_quick_sort,6,489,379051
random,2200,std_quick_sort,7,496,379051
random,2200,std_merge_sort,1,2557,30547
random,2200,std_merge_sort,2,2866,30547
random,2200,std_merge_sort,3,2764,30547
random,2200,std_merge_sort,4,3243,30547
random,2200,std_merge_sort,5,2589,30547
random,2200,std_merge_sort,6,2586,30547
random,2200,std_merge_sort,7,2555,30547
random,2200,string_quick_sort,1,202,25581
random,2200,string_quick_sort,2,183,25581
random,2200,string_quick_sort,3,183,25581
random,2200,string_quick_sort,4,348,25581
random,2200,string_quick_sort,5,205,25581
random,2200,string_quick_sort,6,186,25581
random,2200,string_quick_sort,7,175,25581
random,2200,string_merge_sort,1,2660,30547
random,2200,string_merge_sort,2,2603,30547
random,2200,string_merge_sort,3,2638,30547
random,2200,string_merge_sort,4,2593,30547
random,2200,string_merge_sort,5,2774,30547
random,2200,string_merge_sort,6,2594,30547
random,2200,string_merge_sort,7,2587,30547
random,2200,msd_radix_sort,1,1006,5118
random,2200,msd_radix_sort,2,997,5118
random,2200,msd_radix_sort,3,1072,5118
random,2200,msd_radix_sort,4,1006,5118
random,2200,msd_radix_sort,5,999,5118
random,2200,msd_radix_sort,6,1074,5118
random,2200,msd_radix_sort,7,997,5118
random,2200,msd_radix_quick_sort,1,378,12985
random,2200,msd_radix_quick_sort,2,310,12985
random,2200,msd_radix_quick_sort,3,597,12985
random,2200,msd_radix_quick_sort,4,440,12985
random,2200,msd_radix_quick_sort,5,563,12985
random,2200,msd_radix_quick_sort,6,374,12985
random,2200,msd_radix_quick_sort,7,405,12985
random,2300,std_quick_sort,1,539,392533
random,2300,std_quick_sort,2,524,392533
random,2300,std_quick_sort,3,534,392533
random,2300,std_quick_sort,4,522,392533
random,2300,std_quick_sort,5,516,392533
random,2300,std_quick_sort,6,518,392533
random,2300,std_quick_sort,7,519,392533
random,2300,std_merge_sort,1,2745,32252
random,2300,std_merge_sort,2,2727,32252
random,2300,std_merge_sort,3,3051,32252
random,2300,std_merge_sort,4,2745,32252
random,2300,std_merge_sort,5,2729,32252
random,2300,std_merge_sort,6,2801,32252
random,2300,std_merge_sort,7,2728,32252
random,2300,string_quick_sort,1,197,26167
random,2300,string_quick_sort,2,187,26167
random,2300,string_quick_sort,3,186,26167
random,2300,string_quick_sort,4,182,26167
random,2300,string_quick_sort,5,180,26167
random,2300,string_quick_sort,6,180,26167
random,2300,string_quick_sort,7,179,26167
random,2300,string_merge_sort,1,2990,32252
random,2300,string_merge_sort,2,2875,32252
random,2300,string_merge_sort,3,2900,32252
random,2300,string_merge_sort,4,2893,32252
random,2300,string_merge_sort,5,2820,32252
random,2300,string_merge_sort,6,3616,32252
random,2300,string_merge_sort,7,2871,32252
random,2300,msd_radix_sort,1,994,5375
random,2300,msd_radix_sort,2,1054,5375
random,2300,msd_radix_sort,3,1043,5375
random,2300,msd_radix_sort,4,1042,5375
random,2300,msd_radix_sort,5,1044,5375
random,2300,msd_radix_sort,6,1101,5375
random,2300,msd_radix_sort,7,1041,5375
random,2300,msd_radix_quick_sort,1,369,13805
random,2300,msd_radix_quick_sort,2,398,13805
random,2300,msd_radix_quick_sort,3,436,13805
random,2300,msd_radix_quick_sort,4,317,13805
random,2300,msd_radix_quick_sort,5,689,13805
random,2300,msd_radix_quick_sort,6,487,13805
random,2300,msd_radix_quick_sort,7,511,13805
random,2400,std_quick_sort,1,590,414694
random,2400,std_quick_sort,2,574,414694
random,2400,std_quick_sort,3,570,414694
random,2400,std_quick_sort,4,564,414694
random,2400,std_quick_sort,5,556,414694
random,2400,std_quick_sort,6,559,414694
random,2400,std_quick_sort,7,562,414694
random,2400,std_merge_sort,1,2911,33973
random,2400,std_merge_sort,2,2891,33973
random,2400,std_merge_sort,3,3338,33973
random,2400,std_merge_sort,4,2852,33973
random,2400,std_merge_sort,5,2840,33973
random,2400,std_merge_sort,6,2818,33973
random,2400,std_merge_sort,7,2814,33973
random,2400,string_quick_sort,1,219,31272
random,2400,string_quick_sort,2,207,31272
random,2400,string_quick_sort,3,202,31272
random,2400,string_quick_sort,4,268,31272
random,2400,string_quick_sort,5,202,31272
random,2400,string_quick_sort,6,211,31272
random,2400,string_quick_sort,7,203,31272
random,2400,string_merge_sort,1,3235,33973
random,2400,string_merge_sort,2,2935,33973
random,2400,string_merge_sort,3,2885,33973
random,2400,string_merge_sort,4,2888,33973
random,2400,string_merge_sort,5,3249,33973
random,2400,string_merge_sort,6,3000,33973
random,2400,string_merge_sort,7,2915,33973
random,2400,msd_radix_sort,1,960,5640
random,2400,msd_radix_sort,2,1072,5640
random,2400,msd_radix_sort,3,1160,5640
random,2400,msd_radix_sort,4,1140,5640
random,2400,msd_radix_sort,5,1171,5640
random,2400,msd_radix_sort,6,1524,5640
random,2400,msd_radix_sort,7,1609,5640
random,2400,msd_radix_quick_sort,1,458,14601
random,2400,msd_radix_quick_sort,2,343,14601
random,2400,msd_radix_quick_sort,3,408,14601
random,2400,msd_radix_quick_sort,4,445,14601
random,2400,msd_radix_quick_sort,5,325,14601
random,2400,msd_radix_quick_sort,6,446,14601
random,2400,msd_radix_quick_sort,7,439,14601
random,2500,std_quick_sort,1,615,434792
random,2500,std_quick_sort,2,576,434792
random,2500,std_quick_sort,3,598,434792
random,2500,std_quick_sort,4,580,434792
random,2500,std_quick_sort,5,570,434792
random,2500,std_quick_sort,6,577,434792
random,2500,std_quick_sort,7,574,434792
random,2500,std_merge_sort,1,3033,35659
random,2500,std_merge_sort,2,3174,35659
random,2500,std_merge_sort,3,3024,35659
random,2500,std_merge_sort,4,3009,35659
random,2500,std_merge_sort,5,3009,35659
random,2500,std_merge_sort,6,3096,35659
random,2500,std_merge_sort,7,3233,35659
random,2500,string_quick_sort,1,228,31022
random,2500,string_quick_sort,2,215,31022
random,2500,string_quick_sort,3,208,31022
random,2500,string_quick_sort,4,205,31022
random,2500,string_quick_sort,5,203,31022
random,2500,string_quick_sort,6,204,31022
random,2500,string_quick_sort,7,207,31022
random,2500,string_merge_sort,1,3014,35659
random,2500,string_merge_sort,2,3050,35659
random,2500,string_merge_sort,3,3289,35659
random,2500,string_merge_sort,4,3311,35659
random,2500,string_merge_sort,5,3064,35659
random,2500,string_merge_sort,6,3042,35659
random,2500,string_merge_sort,7,3056,35659
random,2500,msd_radix_sort,1,1160,5887
random,2500,msd_radix_sort,2,1205,5887
random,2500,msd_radix_sort,3,1262,5887
random,2500,msd_radix_sort,4,1160,5887
random,2500,msd_radix_sort,5,1147,5887
random,2500,msd_radix_sort,6,1192,5887
random,2500,msd_radix_sort,7,1122,5887
random,2500,msd_radix_quick_sort,1,464,15427
random,2500,msd_radix_quick_sort,2,344,15427
random,2500,msd_radix_quick_sort,3,501,15427
random,2500,msd_radix_quick_sort,4,345,15427
random,2500,msd_radix_quick_sort,5,335,15427
random,2500,msd_radix_quick_sort,6,462,15427
random,2500,msd_radix_quick_sort,7,332,15427
random,2600,std_quick_sort,1,622,448171
random,2600,std_quick_sort,2,610,448171
random,2600,std_quick_sort,3,624,448171
random,2600,std_quick_sort,4,841,448171
random,2600,std_quick_sort,5,654,448171
random,2600,std_quick_sort,6,619,448171
random,2600,std_quick_sort,7,655,448171
random,2600,std_merge_sort,1,3517,37428
random,2600,std_merge_sort,2,3265,37428
random,2600,std_merge_sort,3,3019,37428
random,2600,std_merge_sort,4,3019,37428
random,2600,std_merge_sort,5,3406,37428
random,2600,std_merge_sort,6,3068,37428
random,2600,std_merge_sort,7,3106,37428
random,2600,string_quick_sort,1,238,31401
random,2600,string_quick_sort,2,215,31401
random,2600,string_quick_sort,3,209,31401
random,2600,string_quick_sort,4,208,31401
random,2600,string_quick_sort,5,206,31401
random,2600,string_quick_sort,6,208,31401
random,2600,string_quick_sort,7,216,31401
random,2600,string_merge_sort,1,3455,37428
random,2600,string_merge_sort,2,4430,37428
random,2600,string_merge_sort,3,3283,37428
random,2600,string_merge_sort,4,3211,37428
random,2600,string_merge_sort,5,3147,37428
random,2600,string_merge_sort,6,3593,37428
random,2600,string_merge_sort,7,3143,37428
random,2600,msd_radix_sort,1,1157,6152
random,2600,msd_radix_sort,2,1213,6152
random,2600,msd_radix_sort,3,1239,6152
random,2600,msd_radix_sort,4,1209,6152
random,2600,msd_radix_sort,5,1256,6152
random,2600,msd_radix_sort,6,1498,6152
random,2600,msd_radix_sort,7,1784,6152
random,2600,msd_radix_quick_sort,1,575,16290
random,2600,msd_radix_quick_sort,2,502,16290
random,2600,msd_radix_quick_sort,3,477,16290
random,2600,msd_radix_quick_sort,4,359,16290
random,2600,msd_radix_quick_sort,5,369,16290
random,2600,msd_radix_quick_sort,6,358,16290
random,2600,msd_radix_quick_sort,7,354,16290
random,2700,std_quick_sort,1,639,464331
random,2700,std_quick_sort,2,623,464331
random,2700,std_quick_sort,3,665,464331
random,2700,std_quick_sort,4,621,464331
random,2700,std_quick_sort,5,625,464331
random,2700,std_quick_sort,6,617,464331
random,2700,std_quick_sort,7,621,464331
random,2700,std_merge_sort,1,3374,39162
random,2700,std_merge_sort,2,4128,39162
random,2700,std_merge_sort,3,3230,39162
random,2700,std_merge_sort,4,3244,39162
random,2700,std_merge_sort,5,3208,39162
random,2700,std_merge_sort,6,3502,39162
random,2700,std_merge_sort,7,3193,39162
random,2700,string_quick_sort,1,253,34261
random,2700,string_quick_sort,2,238,34261
random,2700,string_quick_sort,3,262,34261
random,2700,string_quick_sort,4,231,34261
random,2700,string_quick_sort,5,231,34261
random,2700,string_quick_sort,6,231,34261
random,2700,string_quick_sort,7,239,34261
random,2700,string_merge_sort,1,3283,39162
random,2700,string_merge_sort,2,3560,39162
